47.1140412;15.4221498;photo_studio;Fotostudio Seifert;;http://fotostudio-seifert.at
47.0710540;15.4315969;clothes;Humana;;
47.0648270;15.4412695;hairdresser;Schnittig;Mo-We 09:00-18:00, Th,Fr 08:00-19:00, Sa 08:00-13:30;
47.0638844;15.4423345;bicycle;Fahrradküche Graz;Th 17:00-21:00;http://www.fahrradkueche.com/
47.0666570;15.4468028;bicycle  mobile_phone;Handy-Star Fahrräder;;
47.0562638;15.4723913;convenience;Bioladen "Die Knospe";Mo-Fr 08:15-18:15  Sa 08:15-13:15;http://www.die-knospe.at/
47.1000776;15.4150812;computer;e-tec Computer & Elektronik;Mo-Fr 10:00-13:00,14:00-18:00  Sa 10:00-13:00;
47.1000167;15.4148227;stationery;Pagro;;
47.0998260;15.4144207;convenience;DUK;Mo-Fr 09:00-18:00  Sa 09:00-17:00;
47.0726111;15.4398261;optician;Optik Scholz;Mo-Fr 09:00-13:00,14:30-18:00;
47.0725752;15.4402388;clothes;The Box;Mo-Fr 09:00-19:00  Sa 09:00-18:00;
47.0268098;15.4009248;convenience;Spar Express;;
47.0308688;15.4010664;car_repair;Vogl;;
47.0662302;15.4461744;houseware;Rauch;Mo-Fr 08:30-12:30,14:00-18:00  Sa 08:30-12:30  Dec: Mo-Sa 08:30-18:00;http://www.rauch-online.at/
47.0679245;15.4376769;stationery;Mail Boxes Etc;;
47.0627570;15.4488302;convenience;Mondi's Bioladen;Mo-Fr 07:30-12:30, 15:00-18:30  Sa 07:30-12:00;
47.0693838;15.4515542;bakery;Kern;Mo-Fr 06:00-18:00  Sa 07:00-12:00;http://www.baeckerei-kern.at
47.0604805;15.4305388;no;Rumpold;24/7;
47.0815501;15.4214728;laundry;Wäscherei/Putzerei Norge;;
47.0829310;15.4251244;hairdresser;Kamm & Schere;;
47.0815535;15.4213239;hairdresser;Frisör Claudia;;
47.0718531;15.4263449;hairdresser;Salon Mersa;Tu-Fr 09:00-18:00  Sa 08:00-13:00  Mo off;
47.0816789;15.4215613;newsagent;Trafik;;
47.0716052;15.4286296;chemist;Bipa;;
47.0713273;15.4250137;bakery;Sorger Halbpreisfiliale;Tu-Fr 07:00-13:00, Sa 08:00-12:00;
47.0711568;15.4290544;bakery;Hubert Auer;Mo-Fr 6:00-18:00 Sa 6:00-12:00;
47.0682486;15.4447649;clothes;Modewaren Büdefeldt;;
47.0693627;15.4421483;clothes;SK Sturm Fanshop;;
47.0658995;15.4423521;mobile_phone;Handy-Center;Mo-Fr 10:00-19:00  Sa 10:00-17:00;
47.0657562;15.4423948;hairdresser;Unless Afro;;
47.0789854;15.4389041;hairdresser;Ihr Frisör Riedl;;
47.0840108;15.4186862;kiosk;Milchpause;;
47.0587932;15.4521622;hairdresser;Haarmode Erwin;Tu-Fr 09:00-19:00, Sa 08:00-12:00;
47.0272668;15.4326159;tailor;Heidi Hütter;;
47.0623741;15.4667850;solarium;Sonnenstudio;;
47.0570681;15.4714897;beauty;Turbo Sun Solarium;;
47.0768777;15.4966024;florist;Blumen Steiner;;
47.0769365;15.4968016;hairdresser;Musyl;;
47.0768809;15.4967341;bakery;Sorger;;
47.0769120;15.4969923;kiosk;Trafik;;
47.0888567;15.4283576;bakery;Bäckerei König;Mo-Fr 06:30-19:00  Sa 06:30-12:30;
47.0672775;15.4465642;convenience;Taşkın;;
47.0681589;15.4470805;hairdresser;Stadlmair;;
47.0831996;15.4250714;bicycle;RADECKE;;https://www.facebook.com/radeckegraz/
47.0657926;15.4474694;household;First Hanf Shop;;
47.0655935;15.4473533;hairdresser;Hair Hunter;Mo-Fr 09:00-19:00  Sa 09:00-14:00;www.hairhunter.at
47.0710891;15.4251371;convenience;Farmah's Indien Supermarkt;;
47.0715394;15.4374810;clothes;Hämmerle;Mo-Fr 09:00-18:30  Sa 09:00-18:00;https://haemmerle-mode.at/
47.0710124;15.4362516;clothes;Kleider Bauer;Mo-Fr 09:00-18:00  Sa 09:00-17:00;
47.0710501;15.4317885;clothes;Schöffmann;Mo-Fr 09:00-18:00  Sa 09:00-15:00;
47.0705767;15.4390178;clothes;COS;Mo-Fr 09:00-19:00  Sa 09:00-18:00;http://www.cosstores.com/at
47.0709441;15.4289994;convenience;Yildiz Lebensmittel;;
47.0787293;15.4465783;hairdresser;Haarstudio Roswitha;;
47.0781020;15.4447270;convenience;Dexter Burger 3;;
47.0760104;15.4287906;newsagent;Tabak Trafik;Mo-Sa 07:00-12:30  Mo-Fr 14:00-18:00;
47.0785971;15.4461077;antiques;Antika Geidorf;Mo,Tu,Th,Fr 10:00-12:00,15:00-18:00  Sa 10:00-12:30;
47.0788645;15.4471235;beauty;Kosmetik Brigitte;;
47.0705531;15.4395130;clothes;Bonita;;
47.0711876;15.4362351;chemist;Prokopp;Mo-Fr 09:00-18:00  Sa 09:00-17:00;https://www.prokopp.co.at
47.0698419;15.4403565;clothes;New Yorker;Mo-Fr 09:00-18:30  Sa 09:00-18:00;
47.0710541;15.4331109;clothes;Palmers;;
47.0744853;15.4182855;hairdresser;Frisör Venezia;Tu-Fr 09:00-18:00  Sa 08:00-13:00;
47.0772922;15.4455274;art;Kunstatelier;;
47.0362654;15.4856089;doityourself;OBI;Mo-Fr 08:00-19:00  Sa 08:00-18:00;https://www.obi.at/baumarkt/graz-ost/
47.0224586;15.4004309;bakery;Graf;;
47.0713722;15.4368604;optician;Sattler;Mo-Frr 09:30-18:30  Sa 09:30-18:00;http://www.sattler-optik.at/#kontakt
47.0672195;15.4027730;beauty;Nagelstudio Eleganza;Mo-Fr 09:00-19:00;
47.0675838;15.4029323;hairdresser;hairbei;;
47.0748454;15.4180496;video;Austria Videoring Filmverleih;;
47.0674497;15.4465697;hairdresser;Frisör zur Oper;Tu 08:00-13:00  We-Fr 08:00-17:30  Sa 08:00-12:00;
47.0685577;15.4420605;musical_instrument;Klavierhaus Fiedler & Sohn;;http://www.klavierhaus-fiedler.at/
47.0507618;15.4785532;hairdresser;Klipp;;
47.0508527;15.4784058;chemist;Bipa;;
47.0717259;15.4377048;confectionery;Bärenland;Mo-Fr 08:30-18:30  Sa 10:00-17:00;
47.0692494;15.4405700;clothes;Triumph;;
47.0704588;15.4372253;hardware;Werner's Elektroladen;;
47.0717422;15.4341787;art;gallery lendnine;;
47.0704022;15.4404379;clothes;Boutique Vogue;Mo-Fr 09:30-18:00  Sa 09:30-17:00;http://www.vogue-johan.at
47.0704610;15.4416493;hats;Hutmode Pelko;;
47.0704875;15.4401848;clothes;be-be Designermode;;
47.0717209;15.4398741;clothes;Number One;;
47.0716457;15.4378454;clothes;orsay;Mo-Fr 09:00-19:00  Sa 09:00-18:00;
47.0717118;15.4380190;watch;swatch;Sa 09:30-18:00  Mo-Fr 09:30-18:30;
47.0700218;15.4035131;chemist;Bipa;Mo-Fr 08:00-19:00  Sa 08:00-18:00;
47.0694063;15.4041590;clothes;kik;;
47.0715635;15.4380585;jewelry;Swarovski;;
47.0528082;15.4764041;car;Top Auto;;www.top-auto.at
47.0707940;15.4331528;hairdresser;Hairhunter;Mo-Fr 09:00-19:00  Sa 09:00-14:00;
47.0714213;15.4370788;chemist;DM;Mo-Fr 08:00-19:00  Sa 08:00-18:00;https://www.dm-drogeriemarkt.at/
47.0733132;15.4398586;gift;Das Geschenk;;
47.0690376;15.4392999;clothes;Trachten Seidl;Mo-Fr 09:30-18:00, Sa 09:30-17:00;
47.0711033;15.4306113;clothes;Willi Supper;Mo-Fr 09:00-18:00  Sa 09:00-17:00;http://supper.at/standorte.php
47.0694508;15.4407954;clothes;Mango;;
47.0701591;15.4394847;clothes;Stefanel;;https://www.stefanel.com/de_at/
47.0703737;15.4392574;clothes;Tezenis;;
47.0712817;15.4289107;hairdresser;Charisma;;
47.0711232;15.4308881;clothes;Diva Dresses;;
47.0712735;15.4284042;hairdresser;Klipp;Mo-Fr 08:30-18:00  Sa 08:30-14:00  Su,PH off;https://klipp.at
47.0696025;15.4407599;hairdresser;Maria & Maria;;
47.0707944;15.4392037;clothes;Pimkie;;
47.0710830;15.4358047;clothes;Rollett;Mo-Fr 09:30-18:00  Sa 09:30-17:00;http://www.rollett.at/
47.0684247;15.4422293;clothes;Style;Mo-Fr 10:00-18:00  Sa 10:00-12:00;
47.0712022;15.4386151;clothes;Tally Weijl;Mo-Fr 09:00-19:00  Sa 09:00-18:00;https://www.tally-weijl.com/de_AT/
47.0742864;15.4229195;bicycle;Fahrradservice;Mo-Fr 08:00-12:00,14:30-18:00  Jul 18-Aug 04 off;tomo-fahrradservice.at
47.0683493;15.4400063;hairdresser;Rotschopf;Mo-Fr 08:00-18:00  Sa 08:00-13:00;
47.0707266;15.4388376;clothes;Gerry Weber;;
47.0827545;15.4312615;bakery;Martin Auer;Mo-Fr 06:30-19:00 Sa,Su,Ph 07:00-18:00;http://www.martinauer.at
47.0711903;15.4357591;clothes;Jeans Club;;
47.0734315;15.4356451;hairdresser;Frisör Erni;;
47.0819328;15.4331970;hairdresser;Friseur Doris;;
47.0921223;15.4081430;;Wittwar Fahrzeuglager;;
47.0695473;15.4406472;clothes;Moda Italia;;
47.0743986;15.4188420;supermarket;Aoy China Shop;Mo-Fr 09:00-18:00  Sa 09:00-15:00;
47.0744268;15.4189883;hairdresser;Frisör Ingrid;;
47.0744419;15.4190667;estate_agent;Immo Company;;
47.0673801;15.4465347;clothes;Moda E;;
47.0501767;15.3948994;bakery;Martin Auer;Mo-Fr 06:00-18:30  Sa 07:00-12:30 Su 06:30-11:00;
47.0689328;15.4404005;clothes;GardeRobe;;
47.0688255;15.4403493;clothes;Sport Outlet;;
47.0694733;15.4575865;hairdresser;Schiller Friseur Herbert;Tu-Fr 08:00-18:00  Sa 08:00-12:00;
47.0344448;15.4167926;electronics;Conrad Megastore;Mo-Fr 09:00-19:30  Sa 09:00-18:00;https://www.conrad.at/
47.0538678;15.4482902;bakery;Backhaus Ostbahnhof;;
47.0251462;15.4010285;hairdresser;Cult;Mo-We 03:00-16:00  Tu,Fr 13:00-21:00;
47.0710679;15.4254762;clothes;Farmah's Day Mode;;
47.0664990;15.4404878;hairdresser;...mein frisör;;
47.0702988;15.4375523;clothes;Heidi Gotthardt;;
47.0698591;15.4439344;clothes;Martha;;
47.0689731;15.4409358;clothes;Only;;
47.0708162;15.4387383;clothes;Red Bull World;Mo-Fr 09:30-18:00  Sa 09:30-17:00;http://redbullworld.at/de/
47.0744843;15.4193017;insurance;EWO Versicherungs GmbH;;
47.0718555;15.4385051;clothes;monika;;
47.0717114;15.4383251;clothes;Hanro;;
47.0724102;15.4390882;clothes;eleni;;
47.0724355;15.4391401;clothes;Raffeli;;
47.0724590;15.4394392;clothes;Armas;;
47.0724899;15.4393105;clothes;Mode am Hof;;
47.0725674;15.4390878;clothes;io Fashion;Mo-Fr 10:30-14:00,15:00-18:00  Sa 10:30-15:00;
47.0725660;15.4393798;clothes;Weinbauer;Mo-Fr 09:30-18:00  Sa 09:30-13:00;
47.0702083;15.4442119;clothes;Alexa;;
47.0674162;15.4412122;clothes;Lena Hoschek;Mo-Fr 10:00-18:00  Sa 10:00-17:00;
47.0696981;15.4431525;hairdresser;Haar Virus;Mo-Fr 09:00-19:00  Sa 09:00-14:00;http://www.haarvirus.at
47.0700443;15.4438815;hairdresser;Paul Mitchell;;
47.0684993;15.4408694;stamps;City-Philatelie;;
47.0659631;15.4631722;hairdresser;Creativ Gert Coiffeur;Mo,Tu,Th,Fr 09:00-19:00  We,Sa off;www.ccgert.at
47.0716778;15.4382708;jewelry;Täubel;;
47.0684910;15.4407754;jewelry;h. künegger;;
47.0684964;15.4408397;clothes;susies SECONDS;;
47.0728163;15.4482720;chemist;Cutani;;
47.0726531;15.4483387;musical_instrument;Edmund Resch Geigenbaumeister;;
47.0727476;15.4482955;estate_agent;Gala Immobilien;;
47.0725709;15.4483676;chemist;Hildegard's Laden;Mo-Fr 09:00-13:00,14:00-18:00  Sa 09:00-13:00;http://www.hildegards-laden.com
47.0736185;15.4355573;hardware;Elektro Reinberger;Mo-Fr 10:00-17:00  Sa 11:00-16:00;
47.0734185;15.4358432;clothes;gi-si k.;;
47.0725681;15.4362739;clothes;Sackstraße 15;;
47.0722395;15.4370100;pastry;König Brot;;
47.0716226;15.4373862;chemist;Bipa;Mo-Fr 08:00-19:00  Sa 08:00-18:00;
47.0717643;15.4380941;jewelry;newone;;www.newone.at
47.0718539;15.4382347;clothes;Imperio;;
47.0719699;15.4383926;clothes;Jeremy's;;
47.0720866;15.4384840;clothes;Di Donna;;
47.0720564;15.4386976;convenience;Sonnentor;Mo-Sa 09:00-18:00;https://www.sonnentor.com/de-at/geschaefte/sonnentor-geschaefte/sonnentor-graz
47.0721269;15.4385431;clothes;Gabbiani;;
47.0722451;15.4388368;convenience;Reformstark Martin;;www.reformstark.at
47.0722681;15.4388636;stamps;Styria Briefmarken;;
47.0724561;15.4389128;clothes;Graziella;Mo-Fr 10:00-18:00  Sa 10:00-17:00;
47.0723652;15.4389818;jewelry;tik tak;Mo-Fr 10:00-18:00  Sa 10:00-17:00;
47.0726070;15.4391448;clothes;Laura;Mo-Fr 10:00-18:00  Sa 10:00-17:00;
47.0724660;15.4395464;clothes;Iohan;Mo-Fr 09:30-18:00  Sa 09:30-17:00;
47.0726013;15.4399647;books;Leopold Stocker Verlag;Mo-Th 07:30-16:30  Fr 07:30-12:00;
47.0725805;15.4403799;clothes;Anita's Trachtengwandl;Tu-Fr 10:00-17:00  Sa 09:30-14:30;
47.0725734;15.4404739;hairdresser;Hof-Frisör;;
47.0720801;15.4429891;florist;Burgflorist-Hajek;Mo-Fr 07:00-18:00  Sa 07:00-13:00;
47.0645534;15.4487277;bag;Haazen Baerts;off;www.haazenbaerts.com
47.0640056;15.4425860;hairdresser;Salon Aida;Tu-Fr 09:00-18:00, Sa 08:00-12:00;
47.0743383;15.4300446;dry_cleaning;Stross;;
47.0666478;15.4681727;hairdresser;Frisiersalon Mirjam u Christine;;
47.0451666;15.4295133;florist;Blumen Eibinger;;
47.0782556;15.4197262;supermarket;Spar;Mo-Fr 07:15-19:30  Sa 07:15-18:00;https://www.spar.at/de_AT/index/standorte/80/graz_3736.html
47.0715111;15.4392700;hairdresser;Olivers Haar-Werkstatt;;
47.0833712;15.4308782;supermarket;Billa;Mo-Fr 07:15-19:30  Sa 07:15-18:00;
47.0680878;15.4470509;confectionery;Chocolaterie De Naeyer;Mo-Fr 07:30-18:00  Sa 07:30-15:00;http://www.denaeyer.at/
47.0682010;15.4471294;stationery;Die Papiertruhe;Mo-Fr 08:00-18:00  Sa 08:00-13:00;
47.0683575;15.4473044;optician;In Optik;;
47.0682969;15.4472300;wine;Schaeffer's;;http://www.schaeffers.at/
47.0757988;15.4495264;confectionery;Harry's ICEcream;;
47.0738096;15.4328592;hairdresser;Die Haarschneiderei;Mo-Fr 09:00-19:00  Sa 09:00-14:00;
47.0396920;15.4878344;fishmonger;Da Rocco Fischhandel;;
47.0730802;15.4042661;hairdresser;Cool Hair;;www.coolhair.at
47.0724626;15.4335381;hairdresser;Haarstudio L&K;;
47.1029370;15.4217578;bakery;Sorger;Mo-Fr 06:00-18:30  Sa 07:00-12:30  Su 07:00-11:30;
47.0699321;15.4014109;travel_agency;Ruefa Reisebüro;;http://www.ruefa.at
47.0723034;15.4512317;hairdresser;Filou;;
47.0738488;15.4077154;kiosk;Tabak Trafik;Mo-Fr 06:30-12:30, 14:30-18:00  Sa 07:00-12:00;
47.0983583;15.3987104;vacant;Auer;;
47.0677602;15.4437161;convenience;BoboQ;Mo-Sa 11:30-20:00;www.boboq.de
47.0677392;15.4436388;clothes;lady chic;;
47.0726570;15.4011330;beauty;Sportbad Eggenberg;;
47.0430360;15.4368292;alcohol;Murauer Verkaufsshop;;
47.0713928;15.4235811;bicycle;Radaktiv;;
47.0457573;15.4293873;florist;Hochl;Mo-Fr 08:00-19:00  Sa 08:00-17:00  Su 09:00-17:00;www.hochl.com
47.1009070;15.4169996;chemist;DM;Mo-Fr 08:30-18:30  Sa 08:30-17:00;https://www.meindm.at
47.1002365;15.4155562;shoes;Deichmann;;
47.1011447;15.4169546;clothes;NKD;;
47.1003403;15.4158451;clothes;Vögele;;
47.1013796;15.4167995;bed;BettenMax;;
47.0997060;15.4164392;chemist;Bipa;;
47.1014889;15.4167210;clothes;C&A Kids;;
47.0995929;15.4145082;pet_food;Fressnapf;;
47.1001131;15.4151866;clothes;Huber Outlet;Mo-Fr 09:00-18:30  Sa 09:00-17:00;http://www.hubershop.at/
47.1001329;15.4152594;hairdresser;Klipp;;
47.1016811;15.4165922;books stationery;Libro;;
47.0997360;15.4144352;sports;Sport-Tiedje;Mo-Fr 10:00-18:30  Sa 10:00-16:00;https://www.sport-tiedje.at/sport-tiedje-in-graz
47.1015732;15.4166502;clothes;Takko;;
47.1012848;15.4168633;variety_store;TEDi;;
47.0662436;15.4624351;kiosk;Tabaktrafik;Mo- Fr 07:30-12:30,14:30-18:00  Sa 07:45-12:30;stleonhard.heinzelmaennchen.at/data/1317/
47.0586347;15.4984052;florist;Seerosen Kern;;http://www.biotop-kern.at
47.1035327;15.4218054;bakery;Wölfl;Mo-Fr 06:00-18:15  Sa 06:00-12:30;www.woelfl-baecker.at
47.0986466;15.4181551;convenience;eni;;
47.1023275;15.4203833;travel_agency;Sky Reisen;Mo-Fr 09:00-13:00, 14:00-18:00;
47.0651472;15.4318347;convenience;Kavkaz;;
47.0786652;15.4737559;chemist;Bipa;;
47.0762076;15.4300292;insurance;Schwarz & Partner;Mo-Fr 08:00-13:00;
47.0758425;15.4303094;chemist;BIPA;Mo-Fr 08:00-19:00  Sa 08:00-18:00;http://www.bipa.at/
47.0755946;15.4306301;hairdresser;Klipp;Mo-Fr 08:00-18:00  Sa 08:00-13:00;https://klipp.at/friseur-salons/314/graz/lendplatz-38
47.0754373;15.4308113;kiosk;Skink;;
47.0766694;15.4304188;video_restore;Video Studio;;
47.0766641;15.4304124;tailor;Yvonne;Mo-Fr 09:00-12:30,14:00-17:00;
47.0651113;15.4005117;second_hand;Carla;;
47.0668342;15.4011286;bakery;Graf;Mo-Fr 06:00-18:00  Sa 06:30-12:00;
47.0635302;15.4005896;dry_cleaning;Murlasits;Mo-Fr 07:00-18:00;
47.0638499;15.4006469;hairdresser;Salon Kreiner;Tu-Fr 08:00-18:00  Sa 08:00-12:00;http://www.salon-kreiner.at/
47.0770377;15.4283037;convenience;Ariana Markt;;
47.0769588;15.4289025;hairdresser;pölzl;;
47.0663088;15.4237449;bakery;Kara Bâckerei;;
47.0649825;15.4254255;model;K + K Modellbahnen;Tu-Fr 10:00-12:00, 16:00-18:30  Sa 10:00-12:00  PH off;http://www.kuk-modellbahnen.at/
47.0718875;15.4375329;coffee;Nespresso;Mo-Fr 09:00-19:00  Sa 09:00-17:00;
47.0718112;15.4375988;confectionery;Süßer Steirer;;
47.0698704;15.4371351;travel_agency;Springer Reisen;;http://www.springerreisen.at
47.0731713;15.4194774;hardware;Miele Center Fasching;Mo-Fr 09:00-18:00  Sa 09:00-13:00;www.mielecenter-fasching.at
47.0755657;15.4272477;tailor;Schneiderei Trachtendoktor;Mo-Fr 08:30-12:00,14:00-17:00;
47.0754387;15.4268577;solarium;Sun for You;09:00-22:00;
47.0734285;15.4190499;kiosk;Tabak Trafik;Mo-Fr 07:00-18:00;
47.0652748;15.4516758;bicycle;Die Radlerei;Mo-Th 09:00-12:00,13:00-18:00  Fr 08:00-14:00;http://www.dieradlerei.at/
47.0625157;15.4666722;interior_decoration;Zach Parkett;Mo-Fr 09:00-12:00, 14:00-18:00;http://www.zach-boeden.at/
47.0662902;15.4379759;copyshop;Repa Copy;Mo-Sa 08:00-20:00;http://www.repacopy.at
47.0371795;15.4622559;bakery;Hubert Auer;Mo 06:00-18:30  Sa 07:00-12:30  Su 07:00-12:00;
47.0712880;15.4409487;paint;Kaspar Harnisch - Farbenhaus;Mo- Fr 09:00-18:30, Sa 09:00-17:00;
47.0698703;15.4423389;hunting;Lechner & Jungl;;
47.0752217;15.4581142;bakery;Sorger;Mo-Fr 06:00-18:00, Sa 06:30 - 12:00;http://www.sorgerbrot.at
47.0732438;15.4540277;furniture;INSIDE Einrichtungen;;http://www.inside-wohnen.at/
47.0751127;15.4599728;bicycle;Steirerbike;Mo-Fr 10:00-13:00, 14:00-19:00;
47.0252247;15.3999058;bicycle;PP Radlshop;;
47.0455722;15.4340112;car_parts;Derendinger;;
47.0726696;15.4391799;clothes;Contessa;;
47.0731076;15.4397633;clothes;Fink;Mo-Fr 09:00-18:30  Sa 10:00-17:00;
47.0732957;15.4395899;clothes;Grüne Erde;Mo-Fr 09:30-18:30  Sa 09:30-17:00  Su,PH off;
47.0730901;15.4397319;clothes;Kukuruz;;
47.0728195;15.4392568;clothes;Steirisches Heimatwerk;;
47.0712713;15.4376164;clothes;Wolford;;
47.0727535;15.4394110;jewelry;il Bijoux;;
47.0723015;15.4521812;butcher;Buchberger;Mo-Fr 08:30-13:00, 15:00-18:00  Sa 08:30-12:00;http://www.buchberger.co.at/
47.0669029;15.4446537;clothes;Goldstyle;;
47.0728589;15.4529386;hairdresser;NeXt Haircut;Tu-Fr 08:00-18:00  Sa 08:00-13:00;
47.0723208;15.4514113;optician;Optik Schrei;;http://optik-schrei.at/stores/st-leonhard
47.0913097;15.4266894;hairdresser;Salon Monika;;
47.0409714;15.4118266;car_parts;Auto Glas Plöb;;
47.0388846;15.4521253;car_repair;ctc;;http://ctc-graz.at/
47.0557323;15.4731824;massage;Manuela Harmos;;
47.0705725;15.4037944;bakery;Martin Auer;;
47.0717450;15.4015584;hairdresser;Salon Bernd;;
47.0641229;15.4697554;hairdresser;HairLights;;
47.0640426;15.4698057;yes;Innenausstatter;;
47.0641887;15.4697099;yes;Architekt;;
47.0597579;15.4694630;print_office;Flyeralarm;;
47.0599806;15.4693789;estate_agent;GWS;;
47.0574178;15.4275189;computer;Peter Liebeg Bürotechnik;;http://www.liebeg.at/
47.0633038;15.3928609;hairdresser;Salon Brigitte;;
47.0562154;15.4422000;electronics;TSF;Mo-Fr 8:00-12:00,13:00-17:00;http://www.tsf.at
47.0698053;15.4363641;clothes;Trash;;
47.0460916;15.3951988;convenience;Jet;;
47.0305686;15.4244237;car_repair;MAN Truck & Bus Vertrieb Österreich AG;;
47.0306122;15.4248035;car;MAN Truck & Bus Vertrieb Österreich AG;;
47.0675884;15.4439228;clothes;Beauty Case;;
47.0676217;15.4441014;clothes;Syndikat;;
47.0940542;15.4232443;convenience;Billa;24/7;
47.0697812;15.4360611;hairdresser;bamb♀♂o;Tu-We 09:00-18:00  Th-Fr 08:30-19:00  Sa 08:00-13:00;http://www.bambooo.at
47.0695145;15.4366384;clothes;Frauenheil;;http://www.frauenheil.at/
47.0713974;15.4377460;beverages;Jodl;;
47.0696742;15.4360956;optician;Optik Schrei;Mo-Fr 09:30-18:00 Sa 09:30-12:30;
47.0711380;15.4376986;optician;Pearle;Sa 09:00-18:00  Mo-Fr 09:00-18:30;
47.0696438;15.4365016;furniture;Team 7;;
47.0712576;15.4378973;greengrocer;Piber Robert;;
47.0700759;15.4362926;optician;Besser Sehen;;
47.0699932;15.4363117;fabric;Grazer Wollboutique;;
47.0701602;15.4359598;hairdresser;Haarscharf;Tu-Th 09:00-18:00  Fr 09:00-20:00  Sa 08:00-12:00;
47.0702537;15.4361720;clothes;Miedersalon "Gabriele";;
47.0699834;15.4360229;clothes;Nowak & Co;Mo-Fr 09:00-13:00  14:00-18:00  Sa 09:00-12:00;
47.0787841;15.4794086;hairdresser;Gerald + Astrid;;
47.0692254;15.4388365;clothes;Annabella;Mo-Fr 09:00-13:00  14:00-18:00  Sa 09:00-12:00;
47.0711053;15.4299129;clothes;Berufsbekleidung;Mo-Fr 09:00-18:00  Sa 09:00-12:00;
47.0711078;15.4297308;hairdresser;Coiffeur;;
47.0709209;15.4296495;bicycle;Fahrrad-Geschäft;;
47.0710846;15.4304530;clothes;Kalsa New Mode;;
47.0711245;15.4294661;clothes;Moda Italiana;;
47.0710839;15.4302651;clothes;Orient Shop;Mo-Fr 09:00-18:00  Sa 09:00-13:00;
47.0684591;15.4406580;bag;O bag;;
47.0707862;15.4339807;clothes;Sunshine;;
47.0709285;15.4291523;jewelry;Uhren Miksche;;
47.0685599;15.4396069;clothes;city classic;Mo-Fr 09:00-13:30, 15:00-18:00  Sa 09:00-13:30;
47.1051282;15.3976161;chemist;Bipa;;
47.1051776;15.3980168;electronics;Saturn;;
47.0677679;15.4424790;vacant;Cafe Johanna;;
47.0759110;15.4302497;clothes;Kik;8:00 - 19:30;
47.1135936;15.4222458;bakery;Kern;Mo-Fr 05:30-19:30  Sa 06:30-18:00;
47.0711211;15.4240081;furniture;Joka Möbelhaus;Mo-Sa 09:30-13:30, 14:00-18:00;http://www.joka.at
47.0658162;15.4443196;clothes;collage;Mo-Fr 10:00-13:00,15:00-18:00;
47.0658479;15.4444473;tailor;escape;Mo-Fr 09:00-17:00;
47.0664505;15.4400544;chemist;DM;;
47.0715883;15.4211227;convenience;Himalaya Indian Bazar;;
47.0712294;15.4275911;mobile_phone;EU Handy Shop;;
47.0712478;15.4273087;hairdresser;Friedl;Tu-Fr 08:30-18:00  Sa 08:30-12:00;
47.0712612;15.4269249;clothes;NKD;;
47.0636752;15.4660416;hairdresser;Friseur Christian;;
47.0636134;15.4658169;furniture;ROTH Handel & Bauhandwerkerservice GmbH;;http://www.roth-online.at/
47.0720462;15.4335055;art;Hermann Herzele Gallery;;
47.0709834;15.4277330;bag;Brieftasche;;
47.0709917;15.4271177;second_hand;Bring & Kauf;;
47.0714181;15.4232138;electronics;Hartlauer;Mo-FR 08:30-18:00 Sa 09:00-13:00;
47.0713908;15.4238019;clothes;IKK Mode;;
47.0706859;15.4339263;clothes;Tennis & Freizeit;;
47.0711606;15.4236073;beauty;milla;;
47.0710375;15.4413259;clothes;Oxyd;Mo-Fr 09:30-18:30  Sa 09:30-18:00;
47.0741752;15.4401082;kiosk;Tabak Tautter;Mo-Th 06:30-17:45  Fr 06:30-17:30  Sa 08:30-12:30;
47.0903613;15.4093769;car_repair;Günther Baldasty;;
47.0676706;15.4427905;florist;Blumen Oswald;;
47.0581907;15.4407978;convenience;Öcal Market;;
47.0691478;15.4407268;confectionery;Heindl;;
47.0661722;15.4341126;coffee;JURA Store;Mo-Fr 09:00-13:00, 14:00-18:00;http://www.jurastore.at/
47.1137344;15.4215405;jewelry;Feinheit von Feiertag;Mo-Fr 08:00-13:00,14:30-18:00  Sa 09:00-12:30;http://www.feinheit.at
47.0859943;15.4202517;kiosk;Tabak Trafik;;
47.0685017;15.4231738;hairdresser;Frisör Käfer;;
47.0720017;15.4503211;cannabis;CBD-Store Graz;Mo-Fr 13:00-19:00;https://www.cbd-store.cc/3910502120/location
47.0281752;15.4336933;computer;e-tec Computer & Elektronik;Mo-Fr 10:00-13:00,14:00-18:00  Sa 10:00-13:00;
47.0674419;15.4462553;tailor;modewɘrkstatt;;
47.1029649;15.4207588;dry_cleaning;Stross;Mo-Fr 07:15-18:15  Sa 08:00-12:00;
47.0705549;15.4374132;clothes;comma,;Mo-Fr 09:00-18:30  Sa 09:00-18:00;
47.0367036;15.4790666;paint;Farben Toyfl;;http://www.farbentoyfl.at
47.0710440;15.4388175;mobile_phone;Drei;Mo-Fr 9:00-18:30  Sa 9:00-17:00;https://www.drei.at
47.0710956;15.4387795;shoes;Geox;;http://www.geox.com/de
47.0694924;15.4365367;tattoo;Mario Barth Tattoo;Mo-Sa 10:00-21:00;http://www.mariobarthtattoo.com/starlightaustria
47.0692979;15.4388009;clothes;Trachten Schlößl;Mo-Fr 09:30-18:30  Sa 09:30-18:00;http://www.bruehl.at/geschaefte/trachten-schloessl
47.0779997;15.4483584;kiosk;Nandos;;
